SMA_200,VWAP,Fib_50,Bullish_Engulfing,Daily_Pivots,MACD,Vol_SMA,Stoch_Buy,Stoch_Sell,Avg_Return_%,Avg_Trades,SOXL_Ret,TQQQ_Ret,SPXL_Ret
True,False,False,True,True,True,True,40,60,0.0,0.0,0.0,0.0,0.0
True,False,False,True,True,True,True,30,70,0.0,0.0,0.0,0.0,0.0
True,True,True,True,False,True,True,40,60,0.0,0.0,0.0,0.0,0.0
True,True,True,True,True,False,False,20,80,0.0,0.0,0.0,0.0,0.0
True,True,True,True,False,True,True,20,80,0.0,0.0,0.0,0.0,0.0
True,True,True,True,False,True,True,30,70,0.0,0.0,0.0,0.0,0.0
True,True,True,True,True,True,False,30,70,0.0,0.0,0.0,0.0,0.0
True,True,True,True,True,True,False,20,80,0.0,0.0,0.0,0.0,0.0
True,True,True,True,True,True,True,40,60,0.0,0.0,0.0,0.0,0.0
True,True,True,True,True,True,True,30,70,0.0,0.0,0.0,0.0,0.0
True,True,True,True,True,True,False,40,60,0.0,0.0,0.0,0.0,0.0
True,True,True,True,True,False,True,20,80,0.0,0.0,0.0,0.0,0.0
False,True,True,True,True,False,True,40,60,0.0,0.0,0.0,0.0,0.0
False,True,True,True,True,True,False,40,60,0.0,0.0,0.0,0.0,0.0
False,True,True,True,True,False,False,20,80,0.0,0.0,0.0,0.0,0.0
True,False,False,True,False,True,True,40,60,0.0,0.0,0.0,0.0,0.0
True,False,False,True,False,True,True,30,70,0.0,0.0,0.0,0.0,0.0
True,False,False,True,False,True,True,20,80,0.0,0.0,0.0,0.0,0.0
False,True,False,True,True,True,True,30,70,0.0,0.0,0.0,0.0,0.0
False,True,False,True,True,True,True,40,60,0.0,0.0,0.0,0.0,0.0
False,True,False,True,True,True,False,20,80,0.0,0.0,0.0,0.0,0.0
False,True,False,True,True,True,False,30,70,0.0,0.0,0.0,0.0,0.0
False,True,False,True,True,True,False,40,60,0.0,0.0,0.0,0.0,0.0
False,True,False,True,False,True,True,20,80,0.0,0.0,0.0,0.0,0.0
True,False,True,True,True,True,True,40,60,0.0,0.0,0.0,0.0,0.0
True,False,True,True,True,True,False,20,80,0.0,0.0,0.0,0.0,0.0
True,False,True,True,True,False,False,20,80,0.0,0.0,0.0,0.0,0.0
True,False,True,True,True,False,True,40,60,0.0,0.0,0.0,0.0,0.0
True,False,True,True,True,False,True,30,70,0.0,0.0,0.0,0.0,0.0
False,True,True,True,False,False,True,30,70,0.0,0.0,0.0,0.0,0.0
False,True,True,True,False,False,True,20,80,0.0,0.0,0.0,0.0,0.0
False,True,True,True,False,True,False,40,60,0.0,0.0,0.0,0.0,0.0
False,True,True,True,False,True,False,30,70,0.0,0.0,0.0,0.0,0.0
True,False,True,True,False,True,True,20,80,0.0,0.0,0.0,0.0,0.0
False,False,True,True,False,True,True,40,60,0.0,0.0,0.0,0.0,0.0
False,False,True,True,False,True,False,20,80,0.0,0.0,0.0,0.0,0.0
False,False,False,True,True,True,False,40,60,0.0,0.0,0.0,0.0,0.0
False,False,False,True,True,True,False,30,70,0.0,0.0,0.0,0.0,0.0
False,False,False,True,True,True,False,20,80,0.0,0.0,0.0,0.0,0.0
False,False,False,True,True,True,True,40,60,0.0,0.0,0.0,0.0,0.0
False,False,False,True,True,True,True,30,70,0.0,0.0,0.0,0.0,0.0
False,False,False,True,True,True,True,20,80,0.0,0.0,0.0,0.0,0.0
False,False,False,True,False,True,True,20,80,0.0,0.0,0.0,0.0,0.0
False,False,False,True,False,True,True,30,70,0.0,0.0,0.0,0.0,0.0
False,True,False,True,True,True,True,20,80,0.0,0.0,0.0,0.0,0.0
True,True,False,False,False,True,False,20,80,0.0,0.0,0.0,0.0,0.0
True,True,False,False,False,True,True,20,80,0.0,0.0,0.0,0.0,0.0
True,False,True,True,False,True,False,20,80,0.0,0.0,0.0,0.0,0.0
True,False,True,True,False,True,True,40,60,0.0,0.0,0.0,0.0,0.0
True,False,True,True,False,True,True,30,70,0.0,0.0,0.0,0.0,0.0
False,False,False,True,False,True,False,20,80,0.0,0.0,0.0,0.0,0.0
False,False,False,True,False,True,True,40,60,0.0,0.0,0.0,0.0,0.0
True,False,True,True,True,True,False,30,70,0.0,0.0,0.0,0.0,0.0
True,False,True,True,True,True,False,40,60,0.0,0.0,0.0,0.0,0.0
True,False,True,True,True,False,True,20,80,0.0,0.0,0.0,0.0,0.0
True,False,True,True,True,True,True,30,70,0.0,0.0,0.0,0.0,0.0
False,True,False,True,False,True,False,20,80,0.0,0.0,0.0,0.0,0.0
True,False,True,True,True,True,True,20,80,0.0,0.0,0.0,0.0,0.0
False,True,False,True,False,True,True,40,60,0.0,0.0,0.0,0.0,0.0
False,True,False,True,False,True,True,30,70,0.0,0.0,0.0,0.0,0.0
False,False,True,True,True,True,False,20,80,0.0,0.0,0.0,0.0,0.0
False,False,True,True,True,True,False,30,70,0.0,0.0,0.0,0.0,0.0
True,True,False,False,True,True,True,20,80,0.0,0.0,0.0,0.0,0.0
False,False,True,True,False,True,True,30,70,0.0,0.0,0.0,0.0,0.0
False,False,True,True,False,True,True,20,80,0.0,0.0,0.0,0.0,0.0
False,False,True,True,True,False,False,20,80,0.0,0.0,0.0,0.0,0.0
True,True,False,True,True,True,False,40,60,0.0,0.0,0.0,0.0,0.0
False,False,True,True,False,False,True,20,80,0.0,0.0,0.0,0.0,0.0
True,True,False,True,False,True,True,20,80,0.0,0.0,0.0,0.0,0.0
True,True,False,True,False,True,False,40,60,0.0,0.0,0.0,0.0,0.0
True,True,False,True,False,True,False,30,70,0.0,0.0,0.0,0.0,0.0
False,False,True,True,True,True,True,40,60,0.0,0.0,0.0,0.0,0.0
False,False,True,True,True,True,True,30,70,0.0,0.0,0.0,0.0,0.0
False,False,True,True,True,True,True,20,80,0.0,0.0,0.0,0.0,0.0
False,False,True,True,True,True,False,40,60,0.0,0.0,0.0,0.0,0.0
False,False,True,True,True,False,True,20,80,0.0,0.0,0.0,0.0,0.0
False,False,True,True,True,False,True,30,70,0.0,0.0,0.0,0.0,0.0
False,False,True,True,True,False,True,40,60,0.0,0.0,0.0,0.0,0.0
True,True,False,False,True,True,False,20,80,0.0,0.0,0.0,0.0,0.0
True,True,False,True,True,True,True,30,70,0.0,0.0,0.0,0.0,0.0
True,True,False,True,True,True,True,40,60,0.0,0.0,0.0,0.0,0.0
True,True,False,True,True,True,False,30,70,0.0,0.0,0.0,0.0,0.0
True,True,False,True,False,True,True,30,70,0.0,0.0,0.0,0.0,0.0
True,True,False,True,False,True,True,40,60,0.0,0.0,0.0,0.0,0.0
True,True,False,True,False,True,False,20,80,0.0,0.0,0.0,0.0,0.0
True,True,True,False,False,True,True,20,80,0.0,0.0,0.0,0.0,0.0
True,True,True,False,False,True,False,20,80,0.0,0.0,0.0,0.0,0.0
True,True,False,True,True,True,True,20,80,0.0,0.0,0.0,0.0,0.0
False,False,True,True,False,True,False,40,60,0.0,0.0,0.0,0.0,0.0
False,False,True,True,False,True,False,30,70,0.0,0.0,0.0,0.0,0.0
True,True,False,True,True,True,False,20,80,0.0,0.0,0.0,0.0,0.0
True,True,True,True,False,True,False,40,60,0.0,0.0,0.0,0.0,0.0
True,True,True,True,False,True,False,30,70,0.0,0.0,0.0,0.0,0.0
True,True,True,True,False,False,True,30,70,0.0,0.0,0.0,0.0,0.0
True,True,True,False,True,True,True,20,80,0.0,0.0,0.0,0.0,0.0
True,True,True,False,True,True,False,20,80,0.0,0.0,0.0,0.0,0.0
True,True,True,True,False,False,True,20,80,0.0,0.0,0.0,0.0,0.0
True,True,True,True,True,True,True,20,80,0.0,0.0,0.0,0.0,0.0
False,True,False,True,False,True,False,30,70,-0.29513286099472535,0.3333333333333333,0.0,-0.885398582984176,0.0
False,True,False,True,False,True,False,40,60,-0.29513286099472535,0.3333333333333333,0.0,-0.885398582984176,0.0
False,False,False,True,False,False,True,20,80,-1.366484526633486,1.6666666666666667,8.251342045058617,-12.962193708573622,0.611398083614545
False,False,False,True,True,False,True,20,80,-2.4391044029314246,0.8333333333333334,-35.763347395228415,0.0,28.446034186434144
False,False,False,True,True,False,False,20,80,-2.99899294608524,0.8333333333333334,-35.763347395228415,0.0,26.766368556972697
False,False,False,True,True,False,True,40,60,-3.1579769960299173,1.1666666666666667,-24.905727227486384,0.0,15.431796239396633
False,False,True,True,False,False,True,30,70,-4.4588337871644255,0.3333333333333333,0.0,-13.376501361493276,0.0
True,False,True,True,False,False,True,30,70,-4.4588337871644255,0.3333333333333333,0.0,-13.376501361493276,0.0
False,True,False,True,True,False,True,40,60,-5.658028408797891,1.1666666666666667,-36.31608816798746,0.0,19.342002941593783
False,True,False,True,True,False,False,20,80,-6.252518435973682,0.8333333333333334,-45.523923864893746,0.0,26.766368556972697
False,True,False,True,True,False,False,40,60,-6.346488650809623,1.8333333333333333,-34.193287408299334,-4.1881814857233195,19.342002941593783
False,False,True,True,True,False,False,40,60,-6.717680772955155,0.5,-27.171380192021243,7.018337873155778,0.0
True,False,True,True,True,False,False,40,60,-6.717680772955155,0.5,-27.171380192021243,7.018337873155778,0.0
False,True,True,True,True,False,False,40,60,-6.717680772955155,0.5,-27.171380192021243,7.018337873155778,0.0
True,True,True,True,True,False,False,40,60,-6.717680772955155,0.5,-27.171380192021243,7.018337873155778,0.0
False,False,False,True,True,False,False,40,60,-6.923043212185702,1.8333333333333333,-32.01274439023042,-4.1881814857233195,15.431796239396633
False,True,False,True,False,False,False,30,70,-8.191624039838212,5.833333333333333,-9.9118185260205,-9.358131688481318,-5.304921905012816
False,False,False,True,True,False,True,30,70,-8.645066481120304,0.8333333333333334,-24.905727227486384,0.0,-1.0294722158745273
False,True,False,True,False,False,True,40,60,-8.741994610316727,2.5,-40.637507638604006,0.7231005511117772,13.688423256542048
False,True,False,True,False,False,False,40,60,-8.81500788315193,7.833333333333333,-10.20323662666549,-11.992925797788468,-4.248861225001832
False,False,False,True,False,True,False,40,60,-8.91022250163002,0.3333333333333333,0.0,-26.73066750489006,0.0
False,False,False,True,False,True,False,30,70,-8.91022250163002,0.3333333333333333,0.0,-26.73066750489006,0.0
False,True,False,False,True,False,True,40,60,-10.118699477839451,21.833333333333332,-14.548543766431388,-56.761033775018845,40.95347910793188
False,True,False,False,True,False,False,40,60,-11.76870308864439,31.333333333333332,-34.63253263906415,-42.370279960990075,41.696703334121054
False,True,False,True,True,False,False,30,70,-12.130007573668633,1.1666666666666667,-31.172369019408052,-4.1881814857233195,-1.0294722158745273
False,False,False,True,True,False,False,30,70,-12.130007573668633,1.1666666666666667,-31.172369019408052,-4.1881814857233195,-1.0294722158745273
False,True,False,True,True,False,True,30,70,-12.448520127953994,0.8333333333333334,-36.31608816798746,0.0,-1.0294722158745273
False,True,False,True,False,False,True,30,70,-13.855959517355101,1.8333333333333333,-41.26150688730256,0.7231005511117772,-1.0294722158745273
False,True,False,False,False,False,True,30,70,-15.676969279952646,25.833333333333332,-77.98523885362589,-6.361187664736889,37.315518678504844
False,True,False,False,False,False,True,40,60,-17.646316419308228,33.833333333333336,-59.91595773258478,-38.576949995656726,45.55395847031682
False,True,False,True,False,False,True,20,80,-19.445910623214623,1.5,-46.735534801094005,-12.962193708573622,1.3599966400237529
