SMA_200,VWAP,Fib_50,Bullish_Engulfing,Daily_Pivots,MACD,Vol_SMA,Stoch_Buy,Stoch_Sell,Avg_Overall_%,Avg_Bull_%,Avg_Bear_%,SPXL,TQQQ,SOXL,SPXS,SQQQ,SOXS
False,False,False,True,False,False,True,40,60,-0.47401373264588226,-4.350483749999053,3.4024562847072892,0.2809710017855904,-1.800898794497574,-11.531523457285175,-3.709766963557226,-14.795976921783682,28.713112739462776
False,False,False,True,False,False,True,30,70,-0.5208422329434802,-4.44414075059425,3.4024562847072892,0.0,-1.800898794497574,-11.531523457285175,-3.709766963557226,-14.795976921783682,28.713112739462776
True,False,True,True,False,False,False,20,80,-0.5841703388603552,4.929470677389143,-6.0978113551098545,0.0,14.78841203216743,0.0,-3.7293593280116166,-14.564074737317945,0.0
False,False,True,True,False,False,False,20,80,-0.5841703388603552,4.929470677389143,-6.0978113551098545,0.0,14.78841203216743,0.0,-3.7293593280116166,-14.564074737317945,0.0
True,False,False,True,False,False,False,20,80,-0.5841703388603552,4.929470677389143,-6.0978113551098545,0.0,14.78841203216743,0.0,-3.7293593280116166,-14.564074737317945,0.0
False,False,True,False,False,False,True,20,80,-0.5900983438342018,1.404907577471537,-2.5851042651399405,10.519424223038953,-6.304701490624343,0.0,-4.861982694115163,-2.8933301013046586,0.0
False,False,True,False,False,False,True,40,60,-0.6110509695739541,5.436048171798362,-6.65815011094627,3.069049747192265,-16.388400609198683,29.6274953774015,-11.19792169516921,-8.7765286376696,0.0
False,False,False,True,False,True,False,30,70,-0.8346207879810699,8.011460783986564,-9.680702359948704,0.0,8.44212427031168,15.592258081648014,0.0,0.0,-29.04210707984611
True,False,False,True,False,False,True,20,80,-1.0507835817707238,-2.1015671635414477,0.0,0.0,-6.304701490624343,0.0,0.0,0.0,0.0
True,False,True,True,False,False,True,30,70,-1.0507835817707238,-2.1015671635414477,0.0,0.0,-6.304701490624343,0.0,0.0,0.0,0.0
True,False,True,True,False,False,True,40,60,-1.0507835817707238,-2.1015671635414477,0.0,0.0,-6.304701490624343,0.0,0.0,0.0,0.0
True,False,False,True,False,False,True,40,60,-1.0507835817707238,-2.1015671635414477,0.0,0.0,-6.304701490624343,0.0,0.0,0.0,0.0
True,False,False,True,False,False,True,30,70,-1.0507835817707238,-2.1015671635414477,0.0,0.0,-6.304701490624343,0.0,0.0,0.0,0.0
True,False,True,True,False,False,True,20,80,-1.0507835817707238,-2.1015671635414477,0.0,0.0,-6.304701490624343,0.0,0.0,0.0,0.0
False,False,True,True,False,False,True,30,70,-1.0507835817707238,-2.1015671635414477,0.0,0.0,-6.304701490624343,0.0,0.0,0.0,0.0
False,False,True,True,False,False,True,20,80,-1.0507835817707238,-2.1015671635414477,0.0,0.0,-6.304701490624343,0.0,0.0,0.0,0.0
False,False,False,True,False,True,True,40,60,-1.0926275497354176,-4.398259017375897,2.2130039179050613,9.846016985491502,-1.800898794497574,-21.23989524312162,0.0,-6.769177780229462,13.408189533944647
True,False,True,True,False,False,False,30,70,-1.2526705308464352,3.0796352983289537,-5.584976360021824,-5.549506137180571,14.78841203216743,0.0,-7.654060145939456,-9.100868934126016,0.0
True,False,True,True,False,False,False,40,60,-1.2526705308464352,3.0796352983289537,-5.584976360021824,-5.549506137180571,14.78841203216743,0.0,-7.654060145939456,-9.100868934126016,0.0
False,False,True,True,False,False,False,30,70,-1.2526705308464352,3.0796352983289537,-5.584976360021824,-5.549506137180571,14.78841203216743,0.0,-7.654060145939456,-9.100868934126016,0.0
True,False,False,True,False,False,False,30,70,-1.2526705308464352,3.0796352983289537,-5.584976360021824,-5.549506137180571,14.78841203216743,0.0,-7.654060145939456,-9.100868934126016,0.0
True,False,False,True,False,False,False,40,60,-1.2526705308464352,3.0796352983289537,-5.584976360021824,-5.549506137180571,14.78841203216743,0.0,-7.654060145939456,-9.100868934126016,0.0
True,True,True,False,False,False,True,20,80,-1.4504686999962821,0.0,-2.9009373999925643,0.0,0.0,0.0,-4.861982694115163,-3.840829505862531,0.0
True,True,True,False,False,False,False,20,80,-1.4504686999962821,0.0,-2.9009373999925643,0.0,0.0,0.0,-4.861982694115163,-3.840829505862531,0.0
True,True,False,False,False,False,False,20,80,-1.4504686999962821,0.0,-2.9009373999925643,0.0,0.0,0.0,-4.861982694115163,-3.840829505862531,0.0
True,True,False,False,False,False,True,20,80,-1.4504686999962821,0.0,-2.9009373999925643,0.0,0.0,0.0,-4.861982694115163,-3.840829505862531,0.0
False,True,True,False,False,False,True,20,80,-1.4504686999962821,0.0,-2.9009373999925643,0.0,0.0,0.0,-4.861982694115163,-3.840829505862531,0.0
False,True,True,False,False,False,False,20,80,-1.5448178517464217,0.0,-3.0896357034928434,0.0,0.0,0.0,-4.861982694115163,-4.406924416363367,0.0
False,False,False,True,True,False,False,40,60,-1.5804738423140172,2.424028675393789,-5.584976360021824,0.0,7.272086026181368,0.0,-7.654060145939456,-9.100868934126016,0.0
False,False,False,True,False,True,True,30,70,-1.6054340839457577,-7.680264679206398,4.469396511314883,0.0,-1.800898794497574,-21.23989524312162,0.0,0.0,13.408189533944647
False,False,False,False,False,True,False,30,70,-1.6251102942567428,31.637968694538813,-34.8881892830523,6.361020370808701,24.748926579760287,63.80395913304744,-17.66984848133354,-18.245787030779837,-68.74893233704353
True,False,True,False,False,False,True,20,80,-1.7212058210052488,1.404907577471537,-4.847319219482034,10.519424223038953,-6.304701490624343,0.0,-4.861982694115163,-9.67997496433094,0.0
True,False,False,False,False,False,True,20,80,-1.7212058210052488,1.404907577471537,-4.847319219482034,10.519424223038953,-6.304701490624343,0.0,-4.861982694115163,-9.67997496433094,0.0
True,False,False,False,False,False,False,20,80,-1.766062810375877,20.261089583723926,-23.793215204475683,4.798095451450535,7.703918210040284,48.281255089680954,-7.436534716169829,-14.564074737317945,-49.37903615993926
True,False,False,False,False,False,True,30,70,-1.91681995726284,11.721453169276375,-15.555093083802054,7.471963293401229,-16.388400609198683,44.08079682362658,-7.390919702764798,-8.7765286376696,-30.497830910971768
False,False,False,True,False,False,True,20,80,-1.9791609216884092,2.3865741670323035,-6.344896010409122,0.0,-6.304701490624343,13.464423991721253,0.0,-19.034688031227365,0.0
False,False,True,False,True,False,True,30,70,-2.1238537499028562,-4.2477074998057125,0.0,-3.4935947165834813,-9.249527782833656,0.0,0.0,0.0,0.0
True,True,True,False,True,False,True,30,70,-2.1238537499028562,-4.2477074998057125,0.0,-3.4935947165834813,-9.249527782833656,0.0,0.0,0.0,0.0
True,True,False,False,True,False,True,30,70,-2.1238537499028562,-4.2477074998057125,0.0,-3.4935947165834813,-9.249527782833656,0.0,0.0,0.0,0.0
True,True,True,False,True,False,False,30,70,-2.1238537499028562,-4.2477074998057125,0.0,-3.4935947165834813,-9.249527782833656,0.0,0.0,0.0,0.0
True,False,False,False,True,False,True,30,70,-2.1238537499028562,-4.2477074998057125,0.0,-3.4935947165834813,-9.249527782833656,0.0,0.0,0.0,0.0
False,True,True,False,True,False,False,30,70,-2.1238537499028562,-4.2477074998057125,0.0,-3.4935947165834813,-9.249527782833656,0.0,0.0,0.0,0.0
True,False,True,False,True,False,True,30,70,-2.1238537499028562,-4.2477074998057125,0.0,-3.4935947165834813,-9.249527782833656,0.0,0.0,0.0,0.0
False,True,True,False,True,False,True,30,70,-2.1238537499028562,-4.2477074998057125,0.0,-3.4935947165834813,-9.249527782833656,0.0,0.0,0.0,0.0
True,False,True,True,True,False,False,40,60,-2.2249347273480065,1.1351069053258112,-5.584976360021824,0.0,3.4053207159774335,0.0,-7.654060145939456,-9.100868934126016,0.0
True,False,False,True,True,False,False,40,60,-2.2249347273480065,1.1351069053258112,-5.584976360021824,0.0,3.4053207159774335,0.0,-7.654060145939456,-9.100868934126016,0.0
False,False,True,True,True,False,False,40,60,-2.2249347273480065,1.1351069053258112,-5.584976360021824,0.0,3.4053207159774335,0.0,-7.654060145939456,-9.100868934126016,0.0
True,False,True,False,True,False,False,20,80,-2.3163070165410153,0.0,-4.632614033082031,0.0,0.0,0.0,-4.8450325085053425,-9.05280959074075,0.0
False,False,True,False,True,False,False,20,80,-2.3163070165410153,0.0,-4.632614033082031,0.0,0.0,0.0,-4.8450325085053425,-9.05280959074075,0.0
True,False,False,False,True,False,False,20,80,-2.3163070165410153,0.0,-4.632614033082031,0.0,0.0,0.0,-4.8450325085053425,-9.05280959074075,0.0
False,False,True,True,True,False,False,20,80,-2.364186412836746,0.0,-4.728372825673492,0.0,0.0,0.0,-5.1323088862797235,-9.05280959074075,0.0
True,False,True,True,True,False,False,20,80,-2.364186412836746,0.0,-4.728372825673492,0.0,0.0,0.0,-5.1323088862797235,-9.05280959074075,0.0
True,False,False,True,True,False,False,20,80,-2.364186412836746,0.0,-4.728372825673492,0.0,0.0,0.0,-5.1323088862797235,-9.05280959074075,0.0
False,False,False,True,True,False,False,20,80,-2.364186412836746,0.0,-4.728372825673492,0.0,0.0,0.0,-5.1323088862797235,-9.05280959074075,0.0
False,False,False,True,True,False,False,30,70,-2.792488180010912,0.0,-5.584976360021824,0.0,0.0,0.0,-7.654060145939456,-9.100868934126016,0.0
True,False,False,True,True,False,False,30,70,-2.792488180010912,0.0,-5.584976360021824,0.0,0.0,0.0,-7.654060145939456,-9.100868934126016,0.0
True,False,True,True,True,False,False,30,70,-2.792488180010912,0.0,-5.584976360021824,0.0,0.0,0.0,-7.654060145939456,-9.100868934126016,0.0
False,False,True,True,True,False,False,30,70,-2.792488180010912,0.0,-5.584976360021824,0.0,0.0,0.0,-7.654060145939456,-9.100868934126016,0.0
False,False,False,False,False,True,False,40,60,-3.1835943551183754,31.604490171070605,-37.971678881307355,11.704431055553922,-0.6952370524589746,83.80427651011686,-14.347511511311017,-45.66312511379152,-53.90440001881953
False,True,False,False,False,True,False,20,80,-3.438337651703719,0.0,-6.876675303407438,0.0,0.0,0.0,0.0,-20.630025910222315,0.0
False,False,False,True,False,True,True,20,80,-3.53998254052027,-7.07996508104054,0.0,0.0,0.0,-21.23989524312162,0.0,0.0,0.0
False,False,False,True,False,False,False,20,80,-3.5835439421350848,3.058379206132008,-10.225467090402178,0.0,-5.308429628615096,14.48356724701112,3.53939098106244,-18.290874871801332,-15.92491738046764
True,False,False,False,False,False,False,30,70,-3.73945370992134,19.227115379079137,-26.70602279892182,1.0322817760661351,8.367809271490323,48.281255089680954,-10.815475921170648,-19.923556315655546,-49.37903615993926
False,True,True,False,False,False,True,30,70,-3.850035035135768,-4.3538967073115185,-3.3461733629600183,-5.4517150676890225,-7.609975054245533,0.0,-6.197690583017524,-3.840829505862531,0.0
True,True,True,False,False,False,True,30,70,-3.850035035135768,-4.3538967073115185,-3.3461733629600183,-5.4517150676890225,-7.609975054245533,0.0,-6.197690583017524,-3.840829505862531,0.0
False,True,True,False,False,True,False,40,60,-4.085097524872191,-8.245486930641741,0.07529188089735832,12.733780903802682,-10.155581519611534,-27.31466017611637,0.0,0.22587564269207494,0.0
False,True,True,False,False,True,True,40,60,-4.1227434653208705,-8.245486930641741,0.0,12.733780903802682,-10.155581519611534,-27.31466017611637,0.0,0.0,0.0
True,True,True,False,False,False,False,30,70,-4.130379622195483,-4.9145858814309475,-3.3461733629600183,-7.133782590047311,-7.609975054245533,0.0,-6.197690583017524,-3.840829505862531,0.0
False,False,True,False,False,True,False,40,60,-4.745819102117272,-8.480365427419406,-1.0112727768151382,12.029145413469688,-10.155581519611534,-27.31466017611637,-3.2596939731374897,0.22587564269207494,0.0
False,False,True,False,False,True,True,40,60,-4.783465042565951,-8.480365427419406,-1.0865646577124966,12.029145413469688,-10.155581519611534,-27.31466017611637,-3.2596939731374897,0.0,0.0
False,False,False,False,False,False,False,20,80,-4.996560687553068,28.02443476281731,-38.01755613792345,9.576480217834682,4.212492785195132,70.28433128542213,-9.703864678465878,-34.602188510600044,-69.74661522470443
False,True,False,True,False,False,True,40,60,-5.284653141593885,-0.5066425975706612,-10.062663685617109,0.2809710017855904,-1.800898794497574,0.0,0.0,-6.8298712836469715,-23.358119773204354
True,False,True,False,True,False,True,40,60,-5.875112605984643,-11.750225211969285,0.0,-3.4935947165834813,-9.249527782833656,-22.50755313649072,0.0,0.0,0.0
False,False,True,False,True,False,True,40,60,-5.875112605984643,-11.750225211969285,0.0,-3.4935947165834813,-9.249527782833656,-22.50755313649072,0.0,0.0,0.0
True,True,True,False,True,False,False,40,60,-5.875112605984643,-11.750225211969285,0.0,-3.4935947165834813,-9.249527782833656,-22.50755313649072,0.0,0.0,0.0
False,True,True,False,True,False,False,40,60,-5.875112605984643,-11.750225211969285,0.0,-3.4935947165834813,-9.249527782833656,-22.50755313649072,0.0,0.0,0.0
True,True,True,False,True,False,True,40,60,-5.875112605984643,-11.750225211969285,0.0,-3.4935947165834813,-9.249527782833656,-22.50755313649072,0.0,0.0,0.0
False,True,True,False,True,False,True,40,60,-5.875112605984643,-11.750225211969285,0.0,-3.4935947165834813,-9.249527782833656,-22.50755313649072,0.0,0.0,0.0
True,True,False,False,False,False,False,30,70,-6.004568883119943,-1.067182834648243,-10.941954931591644,4.4084265503008035,-7.609975054245533,0.0,-6.197690583017524,-3.840829505862531,-22.787344705894874
False,False,False,False,False,True,True,20,80,-6.078295314786658,7.641316479695437,-19.797907109268753,0.0,0.0,22.92394943908631,-17.688756682626494,10.044090288804842,-51.74905493398461
True,True,False,False,True,False,True,40,60,-6.085655183793571,-11.202067634812389,-0.9692427327747518,-3.4935947165834813,-7.605055051362964,-22.50755313649072,0.0,-2.9077281983242553,0.0
True,False,False,False,True,False,True,40,60,-6.085655183793571,-11.202067634812389,-0.9692427327747518,-3.4935947165834813,-7.605055051362964,-22.50755313649072,0.0,-2.9077281983242553,0.0
True,True,True,False,False,True,False,40,60,-6.2073943421726385,-12.490080565242636,0.07529188089735832,0.0,-10.155581519611534,-27.31466017611637,0.0,0.22587564269207494,0.0
True,False,True,False,False,True,False,40,60,-6.2073943421726385,-12.490080565242636,0.07529188089735832,0.0,-10.155581519611534,-27.31466017611637,0.0,0.22587564269207494,0.0
False,False,True,False,True,True,True,40,60,-6.245040282621318,-12.490080565242636,0.0,0.0,-10.155581519611534,-27.31466017611637,0.0,0.0,0.0
True,False,True,False,False,True,True,40,60,-6.245040282621318,-12.490080565242636,0.0,0.0,-10.155581519611534,-27.31466017611637,0.0,0.0,0.0
False,True,True,False,True,True,True,40,60,-6.245040282621318,-12.490080565242636,0.0,0.0,-10.155581519611534,-27.31466017611637,0.0,0.0,0.0
True,True,True,False,True,True,False,40,60,-6.245040282621318,-12.490080565242636,0.0,0.0,-10.155581519611534,-27.31466017611637,0.0,0.0,0.0
False,True,True,False,True,True,False,40,60,-6.245040282621318,-12.490080565242636,0.0,0.0,-10.155581519611534,-27.31466017611637,0.0,0.0,0.0
True,True,True,False,True,True,True,40,60,-6.245040282621318,-12.490080565242636,0.0,0.0,-10.155581519611534,-27.31466017611637,0.0,0.0,0.0
True,True,True,False,False,True,True,40,60,-6.245040282621318,-12.490080565242636,0.0,0.0,-10.155581519611534,-27.31466017611637,0.0,0.0,0.0
True,False,True,False,True,True,False,40,60,-6.245040282621318,-12.490080565242636,0.0,0.0,-10.155581519611534,-27.31466017611637,0.0,0.0,0.0
True,False,True,False,True,True,True,40,60,-6.245040282621318,-12.490080565242636,0.0,0.0,-10.155581519611534,-27.31466017611637,0.0,0.0,0.0
False,False,True,False,True,True,False,40,60,-6.245040282621318,-12.490080565242636,0.0,0.0,-10.155581519611534,-27.31466017611637,0.0,0.0,0.0
False,False,False,False,False,True,True,30,70,-6.56270989605417,15.876765713906215,-29.002185506014555,12.627196911753913,3.6314820075322496,31.371618222432485,-14.345148157783393,-14.253851218514146,-58.407557141746125
True,True,False,False,False,True,False,40,60,-6.693110350185975,-12.490080565242636,-0.896140135129316,0.0,-10.155581519611534,-27.31466017611637,0.0,-2.688420405387948,0.0
True,False,False,False,True,True,False,40,60,-6.729661649008694,-12.490080565242636,-0.9692427327747518,0.0,-10.155581519611534,-27.31466017611637,0.0,-2.9077281983242553,0.0
True,False,False,False,False,True,True,40,60,-6.729661649008694,-12.490080565242636,-0.9692427327747518,0.0,-10.155581519611534,-27.31466017611637,0.0,-2.9077281983242553,0.0
True,False,False,False,True,True,True,40,60,-6.729661649008694,-12.490080565242636,-0.9692427327747518,0.0,-10.155581519611534,-27.31466017611637,0.0,-2.9077281983242553,0.0
True,True,False,False,False,True,True,40,60,-6.729661649008694,-12.490080565242636,-0.9692427327747518,0.0,-10.155581519611534,-27.31466017611637,0.0,-2.9077281983242553,0.0
True,True,False,False,True,True,False,40,60,-6.729661649008694,-12.490080565242636,-0.9692427327747518,0.0,-10.155581519611534,-27.31466017611637,0.0,-2.9077281983242553,0.0
True,True,False,False,True,True,True,40,60,-6.729661649008694,-12.490080565242636,-0.9692427327747518,0.0,-10.155581519611534,-27.31466017611637,0.0,-2.9077281983242553,0.0
True,False,False,False,False,True,False,40,60,-7.16601000650937,-12.490080565242636,-1.8419394477761049,0.0,-10.155581519611534,-27.31466017611637,-2.837397937940367,-2.688420405387948,0.0
False,False,False,False,True,False,True,20,80,-7.402262483943893,0.0,-14.804524967887787,0.0,0.0,0.0,-13.587838187230183,0.0,-30.825736716433173
True,False,False,False,True,False,False,30,70,-7.6034392097335965,-7.86764792392209,-7.339230495545105,2.002920205968972,-6.1460170897047695,-19.459846888030473,-12.916822552509299,-9.100868934126016,0.0
True,True,False,False,False,False,True,30,70,-7.64792581945158,-4.3538967073115185,-10.941954931591644,-5.4517150676890225,-7.609975054245533,0.0,-6.197690583017524,-3.840829505862531,-22.787344705894874
False,True,False,True,False,False,True,30,70,-8.36593874345854,-0.600299598165858,-16.13157788875122,0.0,-1.800898794497574,0.0,0.0,0.0,-48.394733666253664
False,False,True,False,True,False,False,30,70,-8.376574070667905,-9.413917645790706,-7.339230495545105,-2.6358889596368784,-6.1460170897047695,-19.459846888030473,-12.916822552509299,-9.100868934126016,0.0
True,False,True,False,True,False,False,30,70,-8.376574070667905,-9.413917645790706,-7.339230495545105,-2.6358889596368784,-6.1460170897047695,-19.459846888030473,-12.916822552509299,-9.100868934126016,0.0
False,True,True,False,False,False,True,40,60,-9.72172054840132,-14.195030846040126,-5.248410250762514,6.056465142482015,-16.99271935360095,-31.64883832700144,-6.197690583017524,-9.547540169270018,0.0
False,False,False,False,False,False,False,30,70,-9.783582373060137,16.883889871777914,-36.45105461789819,-3.5774511952521237,18.833060901638234,35.39605990894763,-23.52170461770966,-23.421478268121156,-62.409980967863746
False,False,False,False,False,False,False,40,60,-10.58850862237063,19.46881678886999,-40.64583403361125,-3.006650927938026,2.9080302120356727,58.50507108251233,-23.516676361179645,-34.90977870249351,-63.511047037160594
True,False,False,False,False,False,True,40,60,-11.045967844025304,-6.3573836576693665,-15.734552030381243,7.471963293401229,-18.233887787508564,-8.310226478900763,-7.390919702764798,-10.698136456817986,-29.114599931560946
False,False,False,False,False,True,True,40,60,-11.482281364210374,12.162716269980335,-35.12727899840108,11.954434712196305,-6.837904124687788,31.371618222432485,-8.254890418751316,-35.05955668467548,-62.06738989177645
True,True,True,False,False,False,True,40,60,-11.639750583429825,-18.03109091609714,-5.248410250762514,-5.4517150676890225,-16.99271935360095,-31.64883832700144,-6.197690583017524,-9.547540169270018,0.0
False,True,True,False,False,False,False,40,60,-13.43278240467555,-9.211669314957833,-17.653895494393268,5.31633158397633,-17.25825843520846,-15.69308109364137,-6.197690583017524,-16.142210074936656,-30.621785825225622
True,True,False,False,False,False,False,40,60,-13.847011324135977,-9.953705478788317,-17.740317169483635,4.4084265503008035,4.675519785345572,-38.945062772011326,-6.197690583017524,-17.908660993872438,-29.114599931560946
False,True,False,False,True,True,False,30,70,-14.157702407456114,-5.75455192233176,-22.56085289258047,3.3371751142239114,0.0,-20.60083088121919,0.0,11.465286832830323,-79.14784551057173
False,False,False,False,True,True,False,30,70,-14.157702407456114,-5.75455192233176,-22.56085289258047,3.3371751142239114,0.0,-20.60083088121919,0.0,11.465286832830323,-79.14784551057173
False,False,False,False,True,True,True,30,70,-14.157702407456114,-5.75455192233176,-22.56085289258047,3.3371751142239114,0.0,-20.60083088121919,0.0,11.465286832830323,-79.14784551057173
False,True,False,False,True,True,True,30,70,-14.157702407456114,-5.75455192233176,-22.56085289258047,3.3371751142239114,0.0,-20.60083088121919,0.0,11.465286832830323,-79.14784551057173
False,True,False,False,True,False,True,30,70,-15.226045807226702,-7.891238721872935,-22.56085289258047,-3.4935947165834813,0.42070943218386336,-20.60083088121919,0.0,11.465286832830323,-79.14784551057173
False,True,False,False,False,True,False,40,60,-15.966894734452358,3.0021472476367808,-34.9359367165415,17.8463238211789,-2.9753156761115673,-5.86456640215699,-8.59546296178747,-33.27581549222947,-62.936531695607556
False,False,False,False,True,False,False,30,70,-15.971734201938562,6.747869666724555,-38.69133807060168,-1.4426247355454391,27.08688276980171,-5.400649034082605,-26.208830082290024,-15.848924559689802,-74.01625956982521
False,True,False,False,True,False,False,30,70,-15.990882222896815,-8.248656774536855,-23.733107671256775,-4.56584887457524,0.42070943218386336,-20.60083088121919,-3.5167643360289214,11.465286832830323,-79.14784551057173
False,False,False,False,True,False,False,40,60,-16.2854377731955,5.550984941126662,-38.12186048751766,1.5172367356792948,1.8386537527832925,13.297064334917398,-23.770026518825627,-37.081944104495925,-53.51361083923143
True,True,False,False,False,False,True,40,60,-17.1151030975635,-18.641807105618824,-15.588399089508174,-5.4517150676890225,-18.82486792216601,-31.64883832700144,-6.197690583017524,-11.452906753946056,-29.114599931560946
True,True,True,False,False,False,False,40,60,-17.308112684403877,-16.962329874414486,-17.653895494393268,5.31633158397633,-17.25825843520846,-38.945062772011326,-6.197690583017524,-16.142210074936656,-30.621785825225622
False,False,False,False,True,False,True,30,70,-17.617396765835494,-7.891238721872935,-27.343554809798054,-3.4935947165834813,0.42070943218386336,-20.60083088121919,-14.348105751652762,11.465286832830323,-79.14784551057173
False,True,False,False,False,True,True,40,60,-17.973249225099103,-3.1974703949093595,-32.749028055288846,17.8463238211789,-6.837904124687788,-20.60083088121919,3.8153183923182787,-27.533524034737688,-74.52887852344713
False,True,False,False,False,True,True,30,70,-18.32952312581943,-4.544057919821009,-32.11498833181785,3.3371751142239114,3.6314820075322496,-20.60083088121919,2.543424353958401,-19.74054383884023,-79.14784551057173
False,False,False,False,True,False,False,20,80,-18.509349348238327,4.754478495898333,-41.77317719237499,14.263435487694998,0.0,0.0,-24.32847024262862,-30.042914927271557,-70.94814640722478
False,True,False,False,False,False,True,30,70,-18.581922782775184,1.1320758010441117,-38.295921366594484,3.0057476911180547,4.039605731408513,-3.649126019394233,1.1037468754560686,-36.47434826717662,-79.5171627080629
False,True,False,False,True,True,True,40,60,-18.787717296517236,-9.419307882744208,-28.156126710290263,-0.8191886423256522,-6.837904124687788,-20.60083088121919,-12.966540207651779,0.642303294615898,-72.14414321783491
False,True,False,False,True,True,False,40,60,-18.787717296517236,-9.419307882744208,-28.156126710290263,-0.8191886423256522,-6.837904124687788,-20.60083088121919,-12.966540207651779,0.642303294615898,-72.14414321783491
False,True,False,False,False,False,True,20,80,-20.846668849870614,0.0,-41.69333769974123,0.0,0.0,0.0,-4.861982694115163,-40.70086769704562,-79.5171627080629
False,False,False,False,False,False,True,20,80,-20.860998052388286,1.7047628084809971,-43.42675891325757,-2.6197796226801073,-5.730355943598154,13.464423991721253,-23.917126159910275,-39.677249489391244,-66.6859010904712
False,True,False,False,False,False,False,20,80,-22.61399887146651,-1.3057362423851693,-43.922261500547854,0.0,-3.917208727155508,0.0,-9.69924378305903,-41.04996531115058,-81.01757540743397
False,True,False,False,True,False,False,40,60,-22.723693044814542,-9.45713591722465,-35.99025017240443,-3.722255842844313,-2.141598772338915,-22.50755313649072,-11.517304381471227,-25.064419359462985,-71.38902677627908
False,True,False,False,False,True,False,30,70,-22.844036911968047,-3.9890234110552734,-41.699050412880815,3.3371751142239114,5.2965855338294565,-20.60083088121919,-24.33427857859397,-21.615027149476752,-79.14784551057173
False,True,False,False,True,False,True,40,60,-23.430536589003385,-10.003768044150233,-36.85730513385654,-1.057788595839626,-6.445962400120353,-22.50755313649072,-14.11846926582756,-25.064419359462985,-71.38902677627908
False,False,False,False,False,False,True,30,70,-24.72919040117161,-0.8941332468998713,-48.56424755544335,-5.334712901166383,-9.581248495790762,12.23356165625753,-26.009410993617454,-41.39716080155136,-78.28617087116123
False,False,False,False,True,False,True,40,60,-25.50649868456018,-10.003768044150233,-41.00922932497013,-1.057788595839626,-6.445962400120353,-22.50755313649072,-14.11846926582756,-37.52019193280374,-71.38902677627908
False,True,False,False,False,False,False,30,70,-25.529260611623698,-4.487006300016268,-46.57151492323112,-12.808158154771354,1.7974258306124646,-2.450286575889915,-22.453501288604215,-37.120771087247164,-80.140272393842
False,False,False,False,True,True,True,40,60,-25.72591568450098,-9.419307882744208,-42.03252348625775,-0.8191886423256522,-6.837904124687788,-20.60083088121919,-12.966540207651779,-40.98688703328658,-72.14414321783491
False,False,False,False,True,True,False,40,60,-25.72591568450098,-9.419307882744208,-42.03252348625775,-0.8191886423256522,-6.837904124687788,-20.60083088121919,-12.966540207651779,-40.98688703328658,-72.14414321783491
False,False,False,False,False,False,True,40,60,-26.706597947296796,-5.965950214719707,-47.44724567987388,-7.560922947642412,-12.173711044475223,1.836783347958515,-23.75123332565322,-41.191004390820275,-77.39949932314815
False,True,False,False,False,False,False,40,60,-29.424414801299935,-11.970225103004074,-46.8786044995958,-9.757838770683236,-6.190803396676836,-19.962033141652146,-25.38268152896319,-38.80381575351956,-76.44931621630464
False,True,False,False,False,False,True,40,60,-29.4475096548494,-15.867038389977091,-43.02798091972172,-2.7929732802138396,-14.547144042403659,-30.260997847313774,-5.459350541077612,-42.41970541990236,-81.20488679818517
